Environmental criteria (T/F),Publication Year,Close Year,Municipality,District,Submission deadline (range),Diference between close and signing dates,Execution deadline (days),Base Bid Price Class,I. price Class,Award criteria class,Classification of the multifactor criteria (%),Published in the EU journal,Number of bidders,Signing Year,Signing Month,Signing Day,Closing Date Year,Closing Date Month,Closing Date Day,E. price Class,Difference between the effective and initial price class,engineering work,refurbishment work,surfaced work,Justification for deadline change
0,2017,2019,Tomar,Santarém,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.2,2017,12,6,2019,7,15,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2019,Arouca,Aveiro,Very Long,Many Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.0,2018,1,3,2019,11,29,Low Price,High Difference,0,0,0,extension
0,2017,2018,Portimão,Faro,Long,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.0,2017,12,15,2018,6,27,Low Price,High Difference,0,0,0,carry delivery
0,2017,2019,Arouca,Aveiro,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,12,27,2019,3,29,Medium Price,High Difference,0,0,0,delay
0,2017,2020,Marinha Grande,Leiria,Medium,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2017,11,28,2020,4,20,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2019,Porto,Porto,Medium,Medium Days,Long Deadline,Medium Price,Low Price,1,0.8,False,0.15000000000000002,2017,12,11,2019,8,5,Low Price,Medium Difference,0,1,0,suspension
0,2017,2021,Guarda,Guarda,Very Long,Many Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.0,2017,11,15,2021,10,13,Medium Price,Low Difference,0,0,0,extension
0,2016,2019,Gouveia,Guarda,Very Long,Many Days,Medium Deadline,Low Price,Low Price,1,0.5,False,0.0,2017,11,9,2019,11,27,Low Price,High Difference,0,0,0,provisional acceptance
0,2014,2021,Cartaxo,Santarém,Very Long,Many Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.0,2015,7,29,2021,3,17,Medium Price,Low Difference,0,0,0,extension
0,2017,2019,Águeda,Aveiro,Medium,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,10,26,2019,11,18,Medium Price,Medium Difference,1,0,0,Not Specified
0,2017,2019,Valongo,Porto,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.17500000000000002,2017,12,27,2019,6,28,Medium Price,High Difference,0,0,0,extension
0,2016,2018,Lisboa,Lisboa,Very Long,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,11,22,2018,8,1,Low Price,High Difference,0,0,1,delay
0,2016,2018,Vila Franca de Xira,Lisboa,Very Long,Medium Days,Medium Deadline,High Price,Medium Price,0,0.0,False,0.0,2017,9,8,2018,9,26,Medium Price,High Difference,1,0,0,delay
0,2017,2019,Lisboa,Lisboa,Very Long,Many Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.05,2017,12,15,2019,12,13,Medium Price,Low Difference,1,0,0,delay
0,2017,2020,Abrantes,Santarém,Very Long,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.325,2017,12,20,2020,8,4,High Price,Low Difference,0,0,0,specify
0,2017,2020,Lisboa,Lisboa,Very Long,Many Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2017,11,17,2020,11,25,Low Price,Low Difference,0,1,0,extension
0,2017,2020,Nelas,Viseu,Medium,Many Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.15000000000000002,2017,12,18,2020,5,1,Medium Price,Low Difference,0,0,0,extension
0,2017,2018,Leiria,Leiria,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2017,12,14,2018,6,21,Low Price,High Difference,0,0,1,change
0,2017,2020,Almada,Setúbal,Long,Many Days,Short Deadline,Medium Price,Medium Price,0,0.0,False,0.17500000000000002,2017,12,13,2020,1,20,Medium Price,Low Difference,0,0,0,suspension
0,2017,2020,Santa Maria da Feira,Aveiro,Very Long,Many Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2017,12,19,2020,4,8,Low Price,High Difference,0,0,0,change
0,2017,2020,Santa Maria da Feira,Aveiro,Very Long,Many Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,12,19,2020,9,17,Medium Price,High Difference,0,0,0,Not Specified
0,2017,2021,Santa Maria da Feira,Aveiro,Very Long,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,12,15,2021,5,28,Medium Price,High Difference,0,0,0,delay
0,2017,2019,Maia,Porto,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.25,2017,12,14,2019,2,25,Medium Price,High Difference,0,0,0,provisional acceptance
0,2017,2021,Cantanhede,Coimbra,Medium,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.125,2017,12,19,2021,10,1,Medium Price,High Difference,0,0,0,Not Specified
0,2017,2018,São João da Madeira,Aveiro,Long,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.0,2017,12,13,2018,10,4,Medium Price,Low Difference,0,0,0,change
0,2017,2019,Vila Verde,Braga,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.2,2017,12,14,2019,8,9,Medium Price,High Difference,0,0,0,specify
0,2017,2018,Amadora,Lisboa,Long,Few Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,12,4,2018,11,5,Medium Price,Medium Difference,0,0,0,Not Specified
0,2017,2020,Vimioso,Bragança,Long,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.125,2017,12,7,2020,10,25,Medium Price,High Difference,0,0,0,extension
0,2017,2019,Vila Verde,Braga,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.25,2017,12,7,2019,4,2,Medium Price,Medium Difference,0,0,0,specify
0,2017,2019,Vila Verde,Braga,Very Long,Many Days,Long Deadline,High Price,Medium Price,1,0.7000000000000001,False,0.17500000000000002,2017,12,7,2019,12,11,Medium Price,High Difference,0,0,0,specify
0,2017,2019,Guarda,Guarda,Very Long,Many Days,Long Deadline,High Price,High Price,0,0.0,False,0.0,2017,11,9,2019,11,27,High Price,Low Difference,0,0,0,extension
0,2017,2018,Alfandega da Fé,Bragança,Medium,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.125,2017,9,27,2018,11,9,Medium Price,Medium Difference,0,0,0,Not Specified
0,2017,2020,Amadora,Lisboa,Long,Many Days,Long Deadline,Medium Price,Medium Price,0,0.0,False,0.125,2017,11,30,2020,3,17,Medium Price,Medium Difference,0,0,0,Not Specified
0,2017,2018,Braga,Braga,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2017,12,4,2018,6,20,Low Price,High Difference,0,0,0,Not Specified
0,2017,2020,Barreiro,Setúbal,Medium,Many Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.17500000000000002,2017,11,17,2020,2,19,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2020,Vila do Bispo,Faro,Medium,Many Days,Long Deadline,High Price,High Price,2,1.0,False,0.05,2017,11,29,2020,2,18,Low Price,High Difference,0,0,0,Not Specified
0,2017,2020,Óbidos,Leiria,Medium,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.05,2017,11,20,2020,7,31,Medium Price,High Difference,0,0,0,delay
0,2017,2019,Vila Verde,Braga,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,1,0.7000000000000001,False,0.325,2017,12,6,2019,1,11,Medium Price,High Difference,0,0,0,specify
0,2017,2018,Setúbal,Setúbal,Medium,Few Days,Medium Deadline,Medium Price,Low Price,1,0.5,False,0.1,2017,10,24,2018,7,10,Low Price,Medium Difference,0,0,0,specify
0,2017,2018,Setúbal,Setúbal,Medium,Few Days,Medium Deadline,Low Price,Low Price,1,0.55,False,0.15000000000000002,2017,10,4,2018,3,15,Low Price,Medium Difference,0,0,0,specify
0,2017,2021,Sta Marta de Penaguião,Vila Real,Medium,Many Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,11,8,2021,2,1,Medium Price,Low Difference,0,0,0,change
0,2017,2021,Vila Pouca de Aguiar,Vila Real,Long,Many Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,11,2,2021,1,21,Medium Price,Low Difference,0,0,0,delay
0,2017,2018,Braga,Braga,Very Long,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,11,27,2018,10,11,Low Price,High Difference,0,1,0,specify
0,2016,2021,Odivelas,Lisboa,Medium,Many Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.15000000000000002,2017,11,29,2021,2,5,Medium Price,Low Difference,0,0,0,delay
0,2016,2019,Odivelas,Lisboa,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,0,0.0,False,0.0,2017,11,28,2019,3,21,Medium Price,Low Difference,0,0,0,change
0,2017,2019,Mealhada,Aveiro,Very Long,Medium Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.275,2017,11,21,2019,7,22,Low Price,High Difference,0,0,0,extension
0,2017,2020,Estremoz,Évora,Medium,Many Days,Long Deadline,High Price,Medium Price,1,0.5,False,0.17500000000000002,2017,11,6,2020,1,17,Medium Price,Medium Difference,0,0,0,specify
0,2016,2020,Gouveia,Guarda,Long,Many Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,4,25,2020,3,26,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2018,Guimarães,Braga,Very Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2017,11,20,2018,7,3,Low Price,High Difference,0,0,0,inspection
0,2016,2021,Odemira,Beja,Very Long,Many Days,Long Deadline,High Price,High Price,2,1.0,False,0.0,2017,11,7,2021,7,20,High Price,High Difference,0,0,0,delay
0,2017,2019,Machico,Região Autónoma da Madeira,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.325,2017,11,21,2019,4,5,Low Price,High Difference,0,1,0,change
0,2017,2021,Santo Tirso,Porto,Medium,Many Days,Long Deadline,High Price,High Price,1,0.6,False,0.0,2017,11,6,2021,11,29,High Price,High Difference,0,0,1,Not Specified
0,2016,2019,Caminha,Viana do Castelo,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.25,2017,10,17,2019,2,25,Medium Price,Low Difference,0,0,0,specify
0,2017,2019,Vila do Conde,Porto,Medium,Many Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.125,2017,11,6,2019,9,30,Medium Price,Low Difference,0,0,0,specify
0,2017,2020,Viana do Castelo,Viana do Castelo,Medium,Many Days,Long Deadline,High Price,High Price,1,0.4,False,0.2,2017,11,17,2020,11,30,High Price,High Difference,0,0,0,Not Specified
0,2016,2019,Vila Real Sto Antonio,Faro,Medium,Many Days,Short Deadline,High Price,Medium Price,2,1.0,False,0.0,2017,2,14,2019,2,4,Medium Price,High Difference,0,0,0,specify
0,2017,2019,Leiria,Leiria,Medium,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2017,11,15,2019,1,2,Medium Price,High Difference,0,0,0,change
0,2017,2020,Arcos de Valdevez,Viana do Castelo,Medium,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.0,2017,11,10,2020,7,10,Medium Price,Low Difference,0,0,1,specify
0,2016,2019,Mangualde,Viseu,Long,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.0,2017,11,15,2019,7,18,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2019,Alcobaça,Leiria,Medium,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.2,2017,11,10,2019,11,4,Medium Price,Medium Difference,0,0,0,extension
0,2017,2018,Leiria,Leiria,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.07500000000000001,2017,11,10,2018,7,20,Low Price,Medium Difference,0,0,0,change
0,2017,2018,Olhão,Faro,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.1,2017,9,21,2018,8,29,Low Price,Medium Difference,0,0,0,extension
0,2017,2019,Salvaterra de Magos,Santarém,Long,Many Days,Medium Deadline,High Price,Medium Price,1,0.65,False,0.15000000000000002,2017,10,27,2019,9,9,Medium Price,Low Difference,0,0,0,specify
0,2017,2020,Baião,Porto,Very Short,Many Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.0,2017,10,25,2020,6,26,Low Price,High Difference,0,0,0,delay
0,2017,2019,Porto,Porto,Very Long,Many Days,Long Deadline,High Price,High Price,1,0.8,True,0.275,2017,11,7,2019,11,6,High Price,High Difference,0,1,0,extension
0,2017,2019,Amarante,Porto,Very Long,Many Days,Long Deadline,High Price,Medium Price,1,0.5,True,0.125,2017,10,25,2019,10,20,Medium Price,High Difference,0,0,0,Not Specified
0,2017,2020,Albufeira,Faro,Medium,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.0,2017,10,30,2020,5,22,Medium Price,High Difference,0,0,0,suspension
0,2017,2019,Fafe,Braga,Very Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.125,2017,10,31,2019,5,20,Medium Price,High Difference,0,0,0,change
0,2017,2019,Penela,Coimbra,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.1,2017,10,27,2019,5,23,Medium Price,High Difference,0,0,0,Not Specified
0,2017,2019,Mira,Aveiro,Very Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.025,2017,9,25,2019,3,27,Low Price,High Difference,0,0,0,Not Specified
0,2017,2018,Viana do Castelo,Viana do Castelo,Medium,Medium Days,Medium Deadline,High Price,Medium Price,1,0.4,False,0.15000000000000002,2017,11,6,2018,10,29,Medium Price,High Difference,0,0,1,weather condition
0,2017,2019,Tavira,Faro,Very Long,Many Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.125,2017,10,27,2019,10,25,Medium Price,Low Difference,0,0,1,extension
0,2017,2020,Funchal,Região Autónoma da Madeira,Very Long,Many Days,Medium Deadline,High Price,High Price,2,1.0,True,0.17500000000000002,2017,10,27,2020,5,28,Medium Price,High Difference,0,0,0,extension
0,2017,2020,Chaves,Vila Real,Very Long,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.0,2017,11,2,2020,2,4,Medium Price,Low Difference,0,0,1,extension
0,2017,2019,Lisboa,Lisboa,Medium,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.05,2017,10,31,2019,11,18,Medium Price,Medium Difference,0,1,0,Not Specified
0,2017,2019,Chaves,Vila Real,Very Long,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.125,2017,11,2,2019,9,11,Medium Price,Low Difference,0,0,1,extension
0,2017,2018,Lousada,Porto,Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.15000000000000002,2017,10,26,2018,11,23,Low Price,Medium Difference,0,0,0,delay
0,2017,2018,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.0,2017,7,27,2018,3,19,Medium Price,Medium Difference,0,0,0,delay
0,2017,2021,Ferreira do Zezere,Santarém,Medium,Many Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.225,2017,10,16,2021,8,6,Medium Price,Low Difference,0,0,0,suspension
0,2017,2018,Porto,Porto,Medium,Few Days,Long Deadline,High Price,Medium Price,1,0.8,False,0.2,2017,10,24,2018,9,26,Medium Price,Medium Difference,0,1,0,extension
0,2017,2019,Miranda do Douro,Bragança,Very Long,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.15000000000000002,2017,7,25,2019,1,31,Medium Price,High Difference,0,0,0,delay
0,2016,2020,Vila do Conde,Porto,Medium,Many Days,Long Deadline,High Price,Medium Price,1,0.5,False,0.0,2017,2,6,2020,11,26,High Price,Low Difference,0,0,0,specify
0,2016,2018,Lisboa,Lisboa,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.0,2017,2,28,2018,3,9,Medium Price,Medium Difference,0,0,0,delay
0,2017,2018,Paredes,Porto,Medium,Few Days,Short Deadline,High Price,Medium Price,1,0.3,False,0.07500000000000001,2017,8,30,2018,6,30,Medium Price,Low Difference,0,0,0,Not Specified
0,2017,2020,Mértola,Beja,Very Long,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.30000000000000004,2017,10,13,2020,5,27,Medium Price,High Difference,0,0,0,delay
0,2017,2019,Arcos de Valdevez,Viana do Castelo,Long,Medium Days,Long Deadline,Low Price,Low Price,1,0.5,False,0.17500000000000002,2017,10,20,2019,2,4,Low Price,Medium Difference,0,0,0,Not Specified
0,2016,2019,Coimbra,Coimbra,Long,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.17500000000000002,2017,6,8,2019,10,25,Medium Price,High Difference,0,0,0,extension
0,2017,2019,Moura,Beja,Very Long,Many Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.1,2017,10,19,2019,11,20,Medium Price,High Difference,0,0,0,delay
0,2017,2020,Amadora,Lisboa,Very Short,Many Days,Long Deadline,Low Price,Low Price,1,0.75,False,0.1,2017,10,9,2020,3,23,Low Price,Medium Difference,0,0,0,Not Specified
0,2017,2018,Meda,Guarda,Very Short,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.1,2017,9,28,2018,6,4,Low Price,Low Difference,0,0,0,time
0,2017,2018,Loures,Lisboa,Very Short,Medium Days,Short Deadline,Low Price,Low Price,0,0.0,False,0.0,2017,9,14,2018,10,29,Low Price,Medium Difference,0,0,0,specify
0,2017,2020,Santo Tirso,Porto,Very Short,Many Days,Long Deadline,High Price,High Price,2,1.0,False,0.0,2017,10,11,2020,7,6,High Price,High Difference,0,0,0,Not Specified
0,2017,2020,Coimbra,Coimbra,Long,Many Days,Long Deadline,High Price,Medium Price,0,0.0,False,0.05,2017,9,11,2020,11,19,Medium Price,High Difference,0,0,0,Not Specified
0,2017,2019,Coimbra,Coimbra,Medium,Many Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.125,2017,10,16,2019,8,13,Low Price,High Difference,0,0,0,Not Specified
0,2017,2019,Alcoutim,Faro,Medium,Medium Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.0,2017,9,12,2019,2,26,Medium Price,Medium Difference,0,0,0,provisional acceptance
0,2017,2019,Alter do Chão,Portalegre,Short,Many Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.0,2017,9,29,2019,10,28,Low Price,Low Difference,0,0,0,change
0,2017,2019,Oleiros,Castelo Branco,Short,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,9,8,2019,10,21,Medium Price,Medium Difference,0,0,0,weather condition
0,2017,2019,Marinha Grande,Leiria,Medium,Many Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.125,2017,8,28,2019,7,12,Low Price,Low Difference,0,0,0,Not Specified
0,2016,2019,Castro Verde,Beja,Medium,Many Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2017,3,29,2019,9,2,Low Price,High Difference,0,0,0,Not Specified
0,2017,2018,Alijó,Vila Real,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.0,2017,9,20,2018,10,19,Low Price,Low Difference,0,0,0,weather condition
0,2017,2018,Reguengos de Monsaraz,Évora,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.7000000000000001,False,0.125,2017,8,10,2018,8,6,Low Price,Medium Difference,0,0,0,need material
0,2017,2019,Ponte de Sor,Portalegre,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,1,0.7000000000000001,False,0.0,2017,10,10,2019,2,21,Low Price,Low Difference,0,0,0,delay
0,2017,2019,Oeiras,Lisboa,Long,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2017,10,4,2019,2,19,Low Price,High Difference,0,0,0,specify
0,2017,2021,Moura,Beja,Very Long,Many Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2017,9,6,2021,11,17,Medium Price,Low Difference,0,1,0,extension
0,2017,2018,Figueiró dos Vinhos,Leiria,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2017,7,11,2018,2,28,Low Price,Medium Difference,0,0,0,extension
0,2017,2018,Loures,Lisboa,Long,Few Days,Medium Deadline,Medium Price,Low Price,0,0.0,False,0.0,2017,7,24,2018,3,8,Low Price,Medium Difference,0,0,0,specify
0,2017,2018,Loures,Lisboa,Long,Medium Days,Long Deadline,Medium Price,Medium Price,0,0.0,False,0.0,2017,5,30,2018,8,13,Medium Price,Medium Difference,0,0,0,specify
0,2016,2020,Abrantes,Santarém,Very Long,Many Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.2,2017,10,2,2020,6,9,Medium Price,Low Difference,0,0,0,extension
0,2017,2019,Tomar,Santarém,Long,Many Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2017,9,21,2019,12,9,Low Price,Low Difference,0,1,0,delay
0,2017,2018,Caldas da Rainha,Leiria,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.325,2017,7,21,2018,2,23,Low Price,Medium Difference,0,0,0,Not Specified
0,2017,2018,Ourique,Beja,Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.225,2017,8,4,2018,2,12,Low Price,High Difference,0,0,0,Not Specified
0,2017,2020,Aveiro,Aveiro,Medium,Many Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.25,2017,9,18,2020,1,20,Low Price,High Difference,0,0,0,extension
0,2017,2019,Barcelos,Braga,Very Short,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.4,False,0.125,2017,9,21,2019,6,24,Medium Price,High Difference,0,0,1,delay
0,2017,2019,Mangualde,Viseu,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2017,10,4,2019,3,1,Low Price,High Difference,0,0,1,Not Specified
0,2017,2018,Porto,Porto,Medium,Medium Days,Long Deadline,High Price,Medium Price,1,0.8,False,0.15000000000000002,2017,10,2,2018,10,31,Medium Price,High Difference,0,0,0,extension
